Season,Team,Date,target,OT,points_scored,points_allowed,pass_yards,pass_touchdowns,interceptions,sacks,pass_yards_per_attempt,pass_completion_ratio,Rate,rush_yards_per_attempt,rush_touchdowns,punts,time_of_possession,extra_points_ratio,field_goal_ratio,third_down_ratio,fourth_down_ratio
2003,GNB,2003-10-12,0,1,34,40,257,2,1,3,7.6,69.4,96.6,5.2,2,4,2195,1.0,1.0,0.4,1.0
2003,GNB,2003-10-19,0,0,24,34,256,2,1,1,8.4,71.9,103.1,4.5,1,4,1751,1.0,1.0,0.36363636363636365,1.0
2003,GNB,2003-11-02,1,0,30,27,190,3,1,1,6.9,64.3,104.8,7.7,0,2,1818,1.0,1.0,0.5,0.0
2003,GNB,2003-11-10,0,0,14,17,68,1,1,4,5.0,63.6,64.2,6.5,1,7,1875,1.0,0.0,0.21428571428571427,1.0
2003,GNB,2003-11-16,1,0,20,13,92,1,1,0,3.3,46.4,51.5,5.0,1,8,2047,1.0,1.0,0.35294117647058826,1.0
2003,GNB,2003-11-23,1,0,20,10,136,2,3,1,9.2,66.7,95.4,5.1,0,2,2083,1.0,0.6666666666666666,0.5333333333333333,0.0
2003,GNB,2003-11-27,0,0,14,22,268,2,3,4,8.0,62.2,68.3,3.3,0,6,1517,1.0,0.0,0.1111111111111111,0.0
2003,GNB,2003-12-07,1,0,34,21,210,1,1,0,6.4,66.7,81.6,2.6,1,6,2124,1.0,1.0,0.29411764705882354,0.0
2003,GNB,2003-12-14,1,0,38,21,278,4,1,0,8.4,69.7,122.2,3.1,1,5,1649,1.0,1.0,0.35714285714285715,0.0
2003,GNB,2003-12-22,1,0,41,7,392,4,0,1,13.3,73.3,154.9,4.2,1,3,2196,1.0,1.0,0.6,0.0
2003,GNB,2003-12-28,1,0,31,3,104,1,1,2,5.4,59.1,67.2,7.7,2,5,1752,1.0,0.5,0.46153846153846156,0.0
2003,GNB,2003-01-04,1,1,33,27,319,1,0,0,8.4,68.4,102.9,2.4,2,5,2099,1.0,0.6666666666666666,0.3076923076923077,1.0
2003,GNB,2003-01-11,0,1,17,20,171,2,1,1,6.4,53.6,81.1,5.7,0,7,1940,1.0,1.0,0.5263157894736842,0.0
2003,HTX,2003-09-07,1,0,21,20,266,1,0,0,8.3,53.1,91.4,3.7,0,5,1998,0.0,0.7142857142857143,0.35294117647058826,0.0
2003,HTX,2003-09-14,0,0,10,31,183,0,2,5,5.9,47.2,39.5,3.1,1,8,1667,1.0,1.0,0.25,0.6666666666666666
2003,HTX,2003-09-21,0,0,14,42,209,2,2,1,5.7,63.2,73.2,4.1,0,6,1779,1.0,0.0,0.26666666666666666,1.0
2003,HTX,2003-09-28,1,0,24,20,229,1,2,1,6.3,62.2,66.2,3.0,2,4,2114,1.0,0.5,0.4375,1.0
2003,HTX,2003-10-12,0,0,17,38,367,2,3,1,8.8,59.5,74.2,5.7,0,6,1577,1.0,1.0,0.2222222222222222,0.0
2003,HTX,2003-10-19,0,0,14,19,156,0,0,2,7.4,65.2,84.7,4.7,2,7,2056,1.0,0.0,0.25,0.5
2003,HTX,2003-10-26,0,0,21,30,139,1,1,2,5.8,76.9,85.3,4.7,2,5,1832,1.0,0.0,0.4,1.0
2003,HTX,2003-11-02,1,0,14,10,149,1,0,2,8.1,68.4,109.3,3.9,1,3,1815,1.0,0.0,0.6153846153846154,0.0
2003,HTX,2003-11-09,0,0,27,34,129,2,1,2,5.8,44.0,70.2,7.4,1,4,1125,1.0,1.0,0.2727272727272727,1.0
2003,HTX,2003-11-16,1,0,12,10,211,1,1,4,11.0,65.0,96.0,1.2,0,5,1684,0.0,1.0,0.2,0.0
2003,HTX,2003-11-23,0,1,20,23,80,2,1,3,3.7,40.0,58.7,3.0,0,8,1829,1.0,1.0,0.3333333333333333,0.0
2003,HTX,2003-11-30,1,0,17,13,101,0,1,4,6.6,52.6,46.2,4.4,2,5,1829,1.0,0.5,0.35714285714285715,0.0
2003,HTX,2003-12-07,0,0,0,27,54,0,1,3,3.1,47.8,36.3,3.0,0,10,1454,0.0,0.0,0.08333333333333333,0.0
2003,HTX,2003-12-14,0,0,3,16,42,0,0,5,3.8,52.9,58.7,3.4,0,7,1286,0.0,1.0,0.2727272727272727,0.0
2003,HTX,2003-12-21,0,0,24,27,235,1,2,1,7.1,50.0,57.8,5.1,1,7,1422,1.0,1.0,0.3333333333333333,0.0
2003,HTX,2003-12-28,0,0,17,20,105,0,1,0,4.6,56.5,50.1,4.5,2,7,1468,1.0,1.0,0.18181818181818182,0.0
2003,CLT,2003-09-07,1,0,9,6,204,0,2,1,4.9,62.8,54.8,4.5,0,3,1641,0.0,1.0,0.5833333333333334,0.0
2003,CLT,2003-09-14,1,0,33,7,164,1,0,1,8.2,66.7,106.1,3.7,1,4,1850,1.0,1.0,0.25,1.0
2003,CLT,2003-09-21,1,0,23,13,216,2,1,0,6.5,63.6,90.0,2.4,0,3,2172,1.0,1.0,0.5,0.0
2003,CLT,2003-09-28,1,0,55,21,318,6,0,1,12.1,77.8,155.3,3.6,0,2,1916,1.0,1.0,0.6363636363636364,0.0
2003,CLT,2003-10-06,1,1,38,35,381,2,1,1,8.2,72.3,101.5,3.4,3,6,1968,1.0,1.0,0.3333333333333333,1.0
2003,CLT,2003-10-12,0,1,20,23,293,1,1,0,8.6,67.6,91.9,2.8,1,5,1667,1.0,1.0,0.25,1.0
2003,CLT,2003-10-26,1,0,30,21,269,3,0,0,9.0,73.3,133.9,4.5,0,3,1768,1.0,1.0,0.45454545454545453,0.0
2003,CLT,2003-11-02,1,0,23,17,241,1,1,4,7.2,62.2,78.8,3.3,1,4,2260,1.0,1.0,0.3888888888888889,0.0
2003,CLT,2003-11-09,0,0,23,28,347,2,2,0,7.7,62.2,82.4,2.2,0,4,1701,1.0,1.0,0.4,1.0
2003,CLT,2003-11-16,1,0,38,31,393,1,0,1,11.1,75.0,119.3,3.6,4,3,2332,1.0,1.0,0.5,0.6666666666666666
2003,CLT,2003-11-23,1,0,17,14,223,0,0,1,5.5,61.9,75.8,3.4,2,6,1921,0.0,1.0,0.5294117647058824,1.0
2003,CLT,2003-11-30,0,0,34,38,272,4,1,2,5.8,60.4,95.1,3.4,0,3,1921,1.0,1.0,0.3125,0.6666666666666666
2003,CLT,2003-12-07,1,0,29,27,224,0,0,2,6.7,64.7,83.5,3.4,2,4,2034,1.0,1.0,0.35714285714285715,1.0
2003,CLT,2003-12-14,1,0,38,7,287,5,0,2,9.6,83.9,144.8,5.7,0,4,2008,1.0,1.0,0.5,0.0
2003,CLT,2003-12-21,0,0,17,31,136,0,0,2,6.3,52.2,70.2,3.9,1,5,902,1.0,1.0,0.2222222222222222,0.0
2003,CLT,2003-12-28,1,0,20,17,211,1,1,1,5.8,68.4,80.0,5.4,1,5,2132,1.0,1.0,0.4666666666666667,0.0
2003,CLT,2003-01-04,1,0,41,10,394,5,0,0,12.7,83.9,158.3,3.7,0,0,1522,1.0,1.0,0.75,0.0
2003,CLT,2003-01-11,1,0,38,31,292,3,0,1,10.1,73.3,137.1,4.4,2,0,1933,1.0,1.0,0.7272727272727273,0.0
2003,CLT,2003-01-18,0,0,14,24,208,1,4,4,5.0,48.9,32.9,3.9,1,1,1666,1.0,0.0,0.35714285714285715,0.42857142857142855
2003,JAX,2003-09-07,0,0,23,24,256,2,0,4,10.1,85.2,130.9,2.7,1,8,2003,1.0,0.5,0.3076923076923077,0.0
2003,JAX,2003-09-14,0,0,17,38,192,1,0,3,5.4,65.0,84.6,4.3,1,4,1730,1.0,0.5,0.2857142857142857,0.75
2003,JAX,2003-09-21,0,0,13,23,114,1,0,2,4.4,57.1,78.6,6.1,0,4,1428,1.0,0.5,0.38461538461538464,0.0
2003,JAX,2003-09-28,0,0,20,24,263,1,3,0,7.1,48.6,47.5,3.6,1,4,1486,1.0,1.0,0.18181818181818182,1.0
2003,JAX,2003-10-05,1,0,27,21,313,2,0,3,12.0,67.9,129.0,3.3,1,4,1993,1.0,1.0,0.42857142857142855,0.0
2003,JAX,2003-10-12,0,0,10,24,244,0,3,4,6.1,57.1,44.1,2.9,1,1,1974,1.0,0.5,0.47058823529411764,0.0
2003,JAX,2003-10-26,0,0,17,30,239,2,2,2,6.3,61.5,74.6,4.9,0,3,1246,1.0,1.0,0.5,0.0
2003,JAX,2003-11-02,0,0,17,24,186,1,1,4,6.1,64.7,76.3,4.1,0,7,2093,1.0,1.0,0.21428571428571427,1.0
2003,JAX,2003-11-09,1,0,28,23,179,1,1,0,7.5,50.0,71.4,4.6,3,4,1899,1.0,0.0,0.6428571428571429,0.0
2003,JAX,2003-11-16,0,0,3,10,145,0,2,1,4.9,48.4,35.0,4.2,0,6,1828,0.0,0.5,0.15384615384615385,0.6666666666666666
2003,JAX,2003-11-23,0,0,10,13,172,0,1,1,5.2,51.5,54.1,4.3,1,4,1950,1.0,0.5,0.2857142857142857,0.3333333333333333
2003,JAX,2003-11-30,1,0,17,10,224,2,0,0,6.6,58.8,98.2,3.9,0,3,1890,1.0,0.3333333333333333,0.3333333333333333,0.5
2003,JAX,2003-12-07,1,0,27,0,182,1,0,1,6.7,62.1,91.5,5.2,2,6,2146,1.0,0.6666666666666666,0.4117647058823529,1.0
2003,JAX,2003-12-14,0,0,13,27,282,1,2,1,7.2,52.5,62.7,3.6,0,5,1639,1.0,0.6666666666666666,0.42857142857142855,0.0
2003,JAX,2003-12-21,1,0,20,19,131,1,2,1,7.7,52.9,58.3,5.4,1,2,1923,1.0,0.6666666666666666,0.46153846153846156,0.5
2003,JAX,2003-12-28,0,0,14,21,163,1,0,1,5.2,59.4,83.2,5.6,1,4,1718,1.0,0.0,0.38461538461538464,0.6666666666666666
2003,KAN,2003-09-07,1,0,27,14,259,1,1,3,8.8,65.6,87.9,4.1,2,5,2063,1.0,1.0,0.4,0.0
2003,KAN,2003-09-14,1,0,41,20,123,1,2,1,5.9,71.4,62.3,4.5,3,5,1847,0.8333333333333334,0.0,0.45454545454545453,0.0
2003,KAN,2003-09-21,1,0,42,14,258,1,2,1,9.4,57.1,70.2,4.8,3,4,1821,1.0,0.0,0.5384615384615384,0.0
2003,KAN,2003-09-28,1,0,17,10,136,1,0,3,5.7,60.7,84.8,4.6,0,9,1725,1.0,1.0,0.2857142857142857,0.0
2003,KAN,2003-10-05,1,0,24,23,129,2,1,0,4.4,51.7,72.3,5.5,0,6,1554,1.0,1.0,0.23076923076923078,0.0
2003,KAN,2003-10-12,1,1,40,34,400,3,0,0,8.9,60.0,111.3,3.2,1,6,1783,1.0,0.6666666666666666,0.5294117647058824,0.0
2003,KAN,2003-10-20,1,0,17,10,194,0,1,2,9.4,50.0,61.6,4.0,2,7,1681,1.0,0.5,0.3076923076923077,0.0
2003,KAN,2003-10-26,1,0,38,5,275,2,0,0,7.4,56.8,98.4,4.2,3,7,1627,1.0,1.0,0.2,0.0
2003,KAN,2003-11-09,1,0,41,20,348,3,0,4,8.8,69.0,118.0,3.7,2,2,1991,1.0,1.0,0.75,1.0
2003,KAN,2003-11-16,0,0,19,24,304,2,0,1,7.5,66.7,103.7,3.9,0,7,1632,1.0,0.6666666666666666,0.09090909090909091,0.0
2003,KAN,2003-11-23,1,0,27,24,242,1,0,1,7.4,69.7,100.8,5.7,2,5,1673,1.0,1.0,0.3333333333333333,0.5
2003,KAN,2003-11-30,1,0,28,24,141,2,2,1,5.2,56.7,63.3,5.0,2,5,1999,1.0,0.0,0.4166666666666667,1.0
2003,KAN,2003-12-07,0,0,27,45,381,1,0,3,8.4,72.3,103.2,3.3,3,3,1704,1.0,0.0,0.6153846153846154,0.0
2003,KAN,2003-12-14,1,0,45,17,372,3,0,0,11.6,78.1,146.4,5.3,3,1,1791,1.0,0.5,0.5714285714285714,1.0
2003,KAN,2003-12-20,0,0,20,45,224,0,2,0,5.9,47.4,44.2,4.6,3,4,1439,1.0,0.0,0.45454545454545453,0.5
2003,KAN,2003-12-28,1,0,31,3,195,1,1,1,6.8,73.3,87.5,2.6,3,5,2063,1.0,1.0,0.38461538461538464,1.0
2003,KAN,2003-01-11,0,0,31,38,212,1,0,0,7.1,60.0,92.6,6.5,2,0,1667,1.0,0.5,0.45454545454545453,1.0
2003,SDG,2003-09-07,0,0,14,27,168,2,2,3,6.1,54.5,63.7,3.6,0,7,1537,1.0,0.0,0.23076923076923078,0.0
2003,SDG,2003-09-14,0,0,13,37,182,1,1,0,4.4,48.8,59.2,6.7,0,5,1607,1.0,1.0,0.09090909090909091,0.6666666666666666
2003,SDG,2003-09-21,0,0,10,24,257,0,3,1,6.0,62.2,50.0,4.4,1,5,2112,1.0,0.5,0.4,1.0
2003,SDG,2003-09-28,0,1,31,34,208,2,1,0,6.5,68.8,94.3,5.7,2,7,2233,1.0,1.0,0.23076923076923078,1.0
2003,SDG,2003-10-05,0,0,21,27,277,3,0,4,7.2,58.5,103.4,5.3,0,6,1607,1.0,0.0,0.45454545454545453,0.0
2003,SDG,2003-10-19,1,0,26,20,61,0,1,1,3.9,47.4,33.0,6.3,1,4,1729,1.0,0.8,0.16666666666666666,0.5
2003,SDG,2003-10-27,0,0,10,26,146,0,3,6,6.3,63.3,35.6,3.4,1,3,1908,1.0,1.0,0.21428571428571427,0.0
2003,SDG,2003-11-02,0,0,7,20,119,0,1,0,4.6,57.7,53.2,4.2,1,6,1454,1.0,0.0,0.2222222222222222,0.0
2003,SDG,2003-11-09,1,0,42,28,247,2,0,2,8.6,72.4,120.9,8.1,4,3,1612,1.0,0.0,0.6666666666666666,0.0
2003,SDG,2003-11-16,0,0,8,37,56,1,1,2,2.8,36.0,41.2,3.1,0,7,949,0.0,0.0,0.2,0.0
2003,SDG,2003-11-23,0,0,27,34,207,2,0,2,6.4,45.5,86.3,5.9,1,4,1302,1.0,1.0,0.2727272727272727,0.5
2003,SDG,2003-11-30,0,0,24,28,211,2,2,1,6.3,47.1,62.3,5.7,1,3,1601,1.0,0.3333333333333333,0.38461538461538464,1.0
2003,SDG,2003-12-07,1,0,14,7,244,2,1,0,9.8,68.0,109.4,3.7,0,7,1928,1.0,0.0,0.42857142857142855,0.0
2003,SDG,2003-12-14,0,0,21,38,336,2,1,2,7.6,58.3,85.1,3.3,0,3,1951,1.0,1.0,0.4375,0.5
2003,SDG,2003-12-21,0,0,24,40,228,1,2,2,6.7,58.3,63.2,4.3,2,3,1538,1.0,1.0,0.38461538461538464,0.5
2003,SDG,2003-12-28,1,0,21,14,74,1,0,3,3.5,53.6,71.1,7.1,2,10,1958,1.0,0.0,0.23076923076923078,0.0
2003,RAM,2003-09-07,0,0,13,23,315,1,1,6,6.4,63.6,77.5,3.1,0,4,1994,1.0,1.0,0.3125,0.25
2003,RAM,2003-09-14,1,1,27,24,190,2,0,5,6.6,69.4,100.5,3.7,1,4,1917,1.0,1.0,0.42857142857142855,0.0
2003,RAM,2003-09-21,0,0,23,24,226,1,2,0,6.6,61.8,66.5,2.9,1,2,1939,1.0,1.0,0.38461538461538464,0.0
2003,RAM,2003-09-28,1,0,37,13,268,2,1,1,6.5,66.7,90.2,3.2,2,2,2547,1.0,0.75,0.6470588235294118,0.0
2003,RAM,2003-10-13,1,0,36,0,377,2,2,0,10.8,68.6,99.3,3.8,1,2,2240,1.0,1.0,0.5454545454545454,0.0
2003,RAM,2003-10-19,1,0,34,24,239,3,2,2,7.3,64.7,90.2,4.9,1,4,1849,1.0,1.0,0.4166666666666667,0.0
2003,RAM,2003-10-26,1,0,33,21,359,1,0,2,10.1,59.5,101.1,2.4,3,6,2400,1.0,0.6666666666666666,0.3125,1.0
2003,RAM,2003-11-02,0,0,10,30,331,1,2,5,9.0,61.9,74.6,1.1,0,4,1541,1.0,1.0,0.3333333333333333,0.0
2003,RAM,2003-11-09,1,0,33,22,74,0,2,4,4.2,50.0,24.2,2.2,2,7,1359,1.0,1.0,0.21428571428571427,0.0
2003,RAM,2003-11-16,1,0,23,21,208,2,2,4,5.2,63.0,69.8,4.5,0,6,1933,1.0,1.0,0.3125,1.0
2003,RAM,2003-11-23,1,1,30,27,298,1,4,4,7.5,63.6,53.0,4.5,1,3,2005,1.0,1.0,0.5384615384615384,1.0
2003,RAM,2003-11-30,1,0,48,17,255,1,1,1,12.5,76.2,112.2,5.6,4,2,1343,1.0,1.0,0.5,0.0
2003,RAM,2003-12-08,1,0,26,20,210,1,1,3,6.2,61.1,75.0,3.8,0,4,2103,1.0,0.8,0.3333333333333333,1.0
2003,RAM,2003-12-14,1,0,27,22,230,2,1,1,7.4,62.5,91.9,2.9,1,3,1941,1.0,1.0,0.6153846153846154,0.0
2003,RAM,2003-12-21,1,0,27,10,228,2,1,1,6.0,63.2,86.3,4.6,1,2,2118,1.0,1.0,0.625,0.0
2003,RAM,2003-12-28,0,0,20,30,153,1,1,4,4.6,52.4,58.9,3.2,1,4,1592,1.0,1.0,0.3333333333333333,0.5
2003,RAM,2003-01-10,0,1,23,29,316,0,3,2,7.2,58.7,52.4,2.8,1,1,2044,0.0,0.8333333333333334,0.38461538461538464,1.0
2003,RAI,2003-09-07,0,0,20,25,246,2,0,4,6.8,61.5,96.7,3.4,0,7,1503,1.0,1.0,0.08333333333333333,0.0
2003,RAI,2003-09-14,1,0,23,20,103,0,0,0,3.7,46.4,56.1,6.7,1,6,1236,1.0,1.0,0.2,0.0
2003,RAI,2003-09-22,0,0,10,31,156,0,1,5,5.3,48.6,49.2,2.4,1,8,1481,1.0,1.0,0.26666666666666666,0.5
2003,RAI,2003-09-28,1,1,34,31,328,3,1,3,8.1,60.5,97.8,5.0,1,6,1966,1.0,1.0,0.3333333333333333,1.0
2003,RAI,2003-10-05,0,0,21,24,182,0,2,1,5.3,48.6,40.4,4.6,1,3,1714,0.0,0.8333333333333334,0.38461538461538464,0.0
2003,RAI,2003-10-12,0,0,7,13,164,1,0,1,5.0,63.6,85.9,4.3,0,6,1702,1.0,0.0,0.25,0.6666666666666666
2003,RAI,2003-10-20,0,0,10,17,257,0,2,4,6.0,55.3,53.2,4.0,1,6,1919,1.0,1.0,0.2857142857142857,0.5
2003,RAI,2003-11-02,0,0,13,23,171,0,3,3,4.9,53.8,33.2,3.6,1,4,1846,1.0,0.6666666666666666,0.35714285714285715,1.0
2003,RAI,2003-11-09,0,1,24,27,186,1,0,0,7.4,72.0,106.4,3.3,1,4,2311,1.0,1.0,0.6470588235294118,1.0
2003,RAI,2003-11-16,1,0,28,18,184,0,0,3,15.0,69.2,111.9,4.4,3,4,1770,1.0,0.0,0.3,0.5
2003,RAI,2003-11-23,0,0,24,27,213,1,0,3,7.1,61.3,92.5,4.7,2,5,1927,1.0,1.0,0.5333333333333333,0.0
2003,RAI,2003-11-30,0,0,8,22,142,0,0,2,5.1,43.3,57.9,5.2,0,5,1341,0.0,1.0,0.23076923076923078,0.5
2003,RAI,2003-12-07,0,0,7,27,39,0,2,4,2.7,40.0,14.6,5.3,1,9,1449,1.0,0.0,0.08333333333333333,1.0
2003,RAI,2003-12-14,1,0,20,12,186,1,0,0,5.3,45.7,71.8,2.5,1,9,1802,1.0,1.0,0.29411764705882354,1.0
2003,RAI,2003-12-22,0,0,7,41,194,0,2,5,5.4,53.7,46.2,6.5,1,5,1404,1.0,0.0,0.25,0.0
2003,RAI,2003-12-28,0,0,14,21,0,0,1,5,1.6,27.3,20.6,4.4,0,9,1642,1.0,0.0,0.1875,0.0
2003,MIA,2003-09-07,0,0,20,21,215,3,2,2,7.1,53.1,79.6,3.9,0,7,1602,1.0,0.0,0.38461538461538464,0.0
2003,MIA,2003-09-14,1,0,21,10,189,1,0,1,10.0,73.7,122.5,4.3,2,5,2146,1.0,0.0,0.4,0.0
2003,MIA,2003-09-21,1,0,17,7,147,1,2,1,5.5,57.1,53.7,3.8,1,4,2450,1.0,0.3333333333333333,0.42857142857142855,0.0
2003,MIA,2003-10-05,1,0,23,10,151,0,0,2,6.4,53.8,71.2,4.5,2,5,1777,1.0,1.0,0.4375,0.0
2003,MIA,2003-10-12,1,0,24,10,143,0,1,1,5.4,51.9,51.9,3.8,1,5,1626,1.0,1.0,0.4,0.0
2003,MIA,2003-10-19,0,1,13,19,229,1,2,1,6.6,57.1,62.7,3.3,0,4,2070,1.0,0.5,0.3333333333333333,0.0
2003,MIA,2003-10-27,1,0,26,10,183,3,0,1,6.6,69.0,120.3,3.0,0,4,1692,1.0,0.5,0.5,0.0
2003,MIA,2003-11-02,0,0,17,23,192,1,0,5,8.0,62.1,92.9,3.4,1,7,1340,1.0,1.0,0.1,0.0
2003,MIA,2003-11-09,0,0,7,31,165,1,3,4,5.5,57.6,43.1,3.7,0,7,1347,1.0,0.0,0.1,0.0
2003,MIA,2003-11-16,1,1,9,6,126,0,1,0,3.9,40.6,39.3,3.4,0,7,2097,0.0,0.75,0.2,0.0
2003,MIA,2003-11-23,1,0,24,23,173,1,2,2,8.3,56.5,58.8,4.5,2,4,1550,1.0,1.0,0.36363636363636365,1.0
2003,MIA,2003-11-27,1,0,40,21,239,3,0,0,12.0,80.0,156.0,2.8,1,4,2027,0.8,1.0,0.38461538461538464,0.5
2003,MIA,2003-12-07,0,0,0,12,66,0,2,5,3.6,41.9,22.6,2.7,0,11,1635,0.0,0.0,0.2222222222222222,0.0
2003,MIA,2003-12-15,0,0,27,34,221,0,2,2,6.0,52.5,48.0,6.1,3,3,1925,1.0,1.0,0.21428571428571427,0.6666666666666666
2003,MIA,2003-12-21,1,0,20,3,37,1,1,2,2.7,47.1,48.9,3.5,0,7,1965,1.0,1.0,0.26666666666666666,1.0
2003,MIA,2003-12-28,1,0,23,21,316,1,1,2,11.3,72.4,105.0,3.1,1,0,1828,1.0,0.75,0.5,0.0
2003,MIN,2003-09-07,1,0,30,25,183,3,0,2,6.5,50.0,102.5,4.3,0,2,2000,1.0,1.0,0.5714285714285714,0.0
2003,MIN,2003-09-14,1,0,24,13,198,2,0,3,8.2,76.9,123.6,5.2,1,3,2322,1.0,0.5,0.6428571428571429,0.0
2003,MIN,2003-09-21,1,0,23,13,287,1,1,2,9.0,46.9,75.9,5.8,2,6,1525,1.0,0.5,0.35714285714285715,0.0
2003,MIN,2003-09-28,1,0,35,7,252,4,0,2,12.7,76.2,155.2,3.4,1,4,1742,1.0,0.0,0.5,0.0
2003,MIN,2003-10-05,1,0,39,26,233,2,1,2,10.0,58.3,101.6,4.4,2,7,2008,1.0,1.0,0.2857142857142857,0.0
2003,MIN,2003-10-19,1,0,28,20,268,2,0,2,10.7,73.1,131.6,3.3,1,6,1674,1.0,0.0,0.2727272727272727,0.5
2003,MIN,2003-10-26,0,0,17,29,222,2,2,4,7.8,58.1,74.9,4.9,0,4,1779,1.0,0.5,0.36363636363636365,0.0
2003,MIN,2003-11-02,0,0,27,30,198,2,0,2,5.9,61.8,97.4,5.0,1,4,1782,1.0,1.0,0.5,0.0
2003,MIN,2003-11-09,0,0,28,42,350,4,1,3,8.4,72.7,116.7,4.8,0,3,1988,1.0,0.0,0.7142857142857143,1.0
2003,MIN,2003-11-16,0,0,18,28,373,1,3,3,8.1,55.1,61.0,4.3,1,1,1830,1.0,0.3333333333333333,0.38461538461538464,0.3333333333333333
2003,MIN,2003-11-23,1,0,24,14,186,0,1,3,6.5,66.7,69.6,4.3,1,6,2029,1.0,1.0,0.3076923076923077,1.0
2003,MIN,2003-11-30,0,0,17,48,276,1,1,8,6.9,68.8,81.6,7.3,1,3,2257,1.0,1.0,0.47368421052631576,0.25
2003,MIN,2003-12-07,1,0,34,7,272,3,0,1,8.3,63.6,119.8,4.4,0,4,2331,1.0,0.6666666666666666,0.47368421052631576,0.5
2003,MIN,2003-12-14,0,0,10,13,215,1,1,2,6.5,70.6,84.8,4.7,0,4,2235,1.0,1.0,0.5,0.3333333333333333
2003,MIN,2003-12-20,1,0,45,20,246,3,1,2,8.7,66.7,111.3,5.7,3,4,2161,1.0,1.0,0.5833333333333334,0.0
2003,MIN,2003-12-28,0,0,17,18,192,1,1,1,7.0,64.3,81.2,4.5,1,3,1889,1.0,0.5,0.46153846153846156,0.0
2003,NWE,2003-09-07,0,0,0,31,134,0,4,2,4.4,48.6,18.9,5.0,0,5,1570,0.0,0.0,0.4,0.0
2003,NWE,2003-09-14,1,0,31,10,247,3,0,2,5.8,68.2,105.0,2.1,0,10,2195,1.0,1.0,0.23529411764705882,0.5
2003,NWE,2003-09-21,1,0,23,16,147,0,0,5,7.0,57.7,73.7,4.1,1,6,1957,1.0,1.0,0.35714285714285715,0.0
2003,NWE,2003-09-28,0,0,17,20,281,2,3,1,7.6,65.8,72.4,3.5,0,2,2019,1.0,0.5,0.4666666666666667,0.0
2003,NWE,2003-10-05,1,0,38,30,193,1,0,3,7.1,54.8,84.5,6.0,3,2,1685,1.0,0.3333333333333333,0.5,0.0
2003,NWE,2003-10-12,1,0,17,6,91,0,0,2,5.3,38.1,51.9,4.2,1,8,1487,1.0,0.5,0.09090909090909091,0.0
2003,NWE,2003-10-19,1,1,19,13,273,2,0,1,8.3,70.6,114.0,2.0,0,6,2085,1.0,1.0,0.4,0.0
2003,NWE,2003-10-26,1,0,9,3,253,0,0,1,7.8,60.6,84.5,3.1,0,5,1989,0.0,0.75,0.2857142857142857,0.0
2003,NWE,2003-11-03,1,0,30,26,350,3,1,0,10.0,57.1,108.0,2.7,0,5,1716,1.0,1.0,0.25,0.0
2003,NWE,2003-11-16,1,0,12,0,203,0,0,2,6.2,44.1,63.7,2.6,1,8,1754,0.0,1.0,0.3888888888888889,0.0
2003,NWE,2003-11-23,1,1,23,20,344,2,2,4,7.8,61.7,80.5,3.1,0,4,2630,1.0,0.6,0.35,0.6666666666666666
2003,NWE,2003-11-30,1,0,38,34,226,2,2,2,6.7,74.3,86.1,2.4,2,3,1679,1.0,1.0,0.5454545454545454,0.0
2003,NWE,2003-12-07,1,0,12,0,150,0,0,3,5.3,51.6,65.3,2.3,0,11,1965,1.0,0.5,0.2777777777777778,1.0
2003,NWE,2003-12-14,1,0,27,13,212,2,0,2,6.7,64.7,101.6,2.6,1,4,1961,1.0,1.0,0.5,0.5
2003,NWE,2003-12-20,1,0,21,16,138,2,1,0,5.3,57.7,81.9,5.5,0,6,1641,1.0,0.0,0.2727272727272727,0.5
2003,NWE,2003-12-27,1,0,31,0,190,4,0,2,6.2,63.6,118.7,3.9,0,3,1988,1.0,0.5,0.6153846153846154,0.0
2003,NWE,2003-01-10,1,0,17,14,201,1,0,0,4.9,51.2,73.3,3.6,1,4,1682,1.0,0.5,0.4375,0.6666666666666666
2003,NWE,2003-01-18,1,0,24,14,237,1,1,0,6.4,59.5,76.1,3.5,0,2,1934,1.0,1.0,0.3333333333333333,1.0
2003,NWE,2003-02-01,1,0,32,29,354,3,1,0,7.4,66.7,100.5,3.6,1,5,2338,1.0,0.3333333333333333,0.47058823529411764,1.0
2003,NOR,2003-09-07,0,0,10,27,263,1,1,2,5.8,61.7,75.0,3.7,0,5,2079,1.0,1.0,0.5263157894736842,0.0
2003,NOR,2003-09-14,1,0,31,10,182,2,0,2,7.0,66.7,110.4,4.1,1,7,1933,1.0,1.0,0.47058823529411764,0.0
2003,NOR,2003-09-21,0,0,12,27,165,1,0,3,8.0,65.2,100.8,1.5,0,3,1249,1.0,1.0,0.375,0.0
2003,NOR,2003-09-28,0,0,21,55,208,1,2,2,6.3,58.3,60.9,6.2,1,3,1684,1.0,1.0,0.5,0.0
2003,NOR,2003-10-05,0,0,13,19,189,1,1,0,6.1,51.6,67.8,5.3,0,4,1618,1.0,0.6666666666666666,0.5333333333333333,0.0
2003,NOR,2003-10-12,1,0,20,13,153,2,0,0,5.3,48.3,87.3,3.8,0,3,1774,1.0,0.6666666666666666,0.6,0.0
2003,NOR,2003-10-19,1,0,45,17,342,3,0,3,11.4,74.2,142.1,4.6,3,3,2290,1.0,1.0,0.625,1.0
